session_duration,bytes_sent,bytes_received,failed_logins,country_risk_score,is_vpn,is_malicious
35,76202,79803,5,24,0,0
779,33185,17400,3,37,1,0
576,97164,60389,2,45,0,1
494,50754,17282,7,51,0,1
562,6230,70607,7,88,0,1
469,2142,51012,5,45,1,1
767,70234,27009,8,63,1,0
661,43082,19759,9,29,0,0
325,98522,31503,0,96,1,0
304,65285,33686,7,25,0,0
276,33577,10460,5,10,0,1
869,52809,21524,0,35,1,0
963,28816,98135,3,55,0,1
684,78237,48891,4,25,0,0
929,36118,3165,6,91,0,0
201,8161,68895,7,45,0,1
445,8709,12400,8,96,1,0
905,35471,33470,5,12,0,0
324,83121,69931,9,4,1,0
35,20905,27309,8,90,0,0
977,7957,21027,3,67,1,1
482,11720,34679,7,17,0,0
728,8277,9132,2,73,0,0
480,30211,93354,3,93,1,0
65,88678,78513,9,65,1,1
8,84281,40831,3,82,0,1
301,90041,92302,5,53,0,0
343,11926,53867,8,84,0,0
431,13990,72402,5,57,0,0
424,82528,50054,0,98,0,1
332,58131,88465,4,28,1,0
438,75120,85857,8,99,1,0
588,5595,25202,4,16,0,1
174,28581,34533,5,21,1,1
559,11367,16032,2,77,1,1
527,6843,25814,7,99,0,0
873,54900,57903,9,42,1,0
659,48873,39843,3,54,0,0
26,57142,2652,3,32,1,1
820,49576,56727,4,38,1,0
605,92205,46087,9,70,1,0
406,28652,79910,8,38,1,1
232,65342,45480,7,54,1,1
533,45872,29350,6,60,0,0
819,43830,68444,4,77,1,1
550,29048,64786,8,77,0,0
788,76411,45128,8,47,1,0
505,69193,15395,9,12,1,0
669,69223,55348,9,53,1,1
179,16635,80305,1,33,0,0
132,66590,10623,3,28,1,1
823,46662,45630,7,3,1,1
455,89180,13869,0,82,0,1
348,58635,63142,4,26,0,1
540,99091,44745,7,54,0,0
772,41369,90843,1,40,1,1
406,80774,62242,1,66,1,0
76,42562,25657,7,68,1,0
941,3227,79882,9,92,1,0
579,23247,78482,8,92,0,0
854,45628,37185,6,89,0,1
492,77195,50808,7,90,1,1
194,69031,51457,4,47,0,0
984,91025,13570,0,2,0,0
162,66481,78812,3,42,0,0
347,99568,79182,1,34,1,1
951,63849,6905,2,94,0,1
361,38772,82424,2,21,1,0
769,13831,94984,8,44,1,0
584,54612,62128,9,87,1,0
87,98758,50872,3,97,0,1
934,51124,52204,1,2,0,0
262,3932,73716,2,91,0,1
214,32432,89400,2,59,0,1
665,12567,6730,6,86,1,1
722,41125,98969,7,98,1,0
913,13207,15801,5,16,1,1
573,78094,14959,3,20,0,1
780,94302,21283,5,26,0,0
262,43581,40538,0,16,0,0
730,2681,97385,9,70,1,0
283,75218,97523,7,23,1,1
648,51738,42344,0,42,0,1
467,8518,74412,4,37,1,0
380,93727,15121,1,72,1,1
362,29213,69963,5,6,0,0
449,84463,55665,8,37,0,0
441,63144,48143,4,22,1,1
93,80055,73250,3,6,0,1
621,61130,64461,1,32,1,1
753,11914,1345,2,17,0,1
867,99440,41111,5,38,1,0
424,10124,10455,7,17,0,0
142,63388,98941,7,37,0,1
291,57936,48792,4,23,0,1
432,7535,49104,4,49,1,1
749,67184,29814,9,61,1,0
852,70701,17298,2,49,0,0
824,88516,67051,6,61,1,1
689,3507,1752,5,77,1,0
653,99043,43725,0,32,0,0
701,33040,86082,3,86,0,0
998,5766,18840,5,63,0,0
49,37222,3910,5,7,1,1
302,25192,16669,2,22,0,1
881,75745,99955,5,85,1,1
190,26605,79220,9,6,1,1
136,36813,26883,5,61,1,0
555,54487,99165,8,14,0,1
404,43269,78147,8,16,0,1
892,73382,9571,1,3,1,1
865,77611,6263,3,9,1,1
602,51842,63187,8,47,0,1
807,40622,62171,3,85,0,0
341,81232,16165,7,94,0,1
757,99497,83556,9,94,0,0
945,3980,48448,2,42,0,0
704,43554,19254,2,42,0,0
318,55811,20329,8,96,0,0
618,43639,52687,9,23,0,0
363,68421,49813,7,3,0,0
822,88085,27097,0,1,1,1
382,14899,21201,9,67,0,0
233,60202,40491,1,71,0,1
777,50826,75963,2,3,1,0
344,48884,72823,1,49,0,0
549,43433,95321,2,67,0,0
817,40928,59505,7,55,1,1
553,69626,35048,5,4,0,0
529,54462,53131,6,31,1,0
856,54097,38021,9,66,1,1
789,50441,72671,9,78,0,0
819,19173,77107,5,64,1,0
571,14649,28560,0,31,1,0
935,83895,21171,2,63,1,1
183,57020,66218,0,66,1,0
41,85426,48382,9,31,0,0
551,75615,91825,8,47,1,1
397,20416,58545,8,22,1,1
704,26283,81167,4,74,0,0
779,93960,82308,3,94,1,0
494,24724,54916,8,97,0,0
659,62615,85879,8,83,1,0
907,85881,3160,2,46,0,1
333,46805,13831,4,89,1,1
127,89426,77930,2,58,0,1
558,26856,20819,9,61,1,0
557,60490,47142,1,46,0,1
1,68469,49216,0,1,0,1
168,70921,26425,9,96,0,0
620,9689,22697,1,25,0,0
19,14216,67539,7,61,0,0
332,73281,14651,7,81,1,0
584,44886,93387,2,14,1,0
456,94786,24378,6,45,0,0
957,76525,91289,6,77,0,1
109,30386,15241,1,39,1,0
268,16094,68013,8,66,1,0
445,90298,33715,2,32,0,1
240,26739,62851,1,96,1,1
929,17305,27552,2,58,0,1
301,56777,22825,1,56,0,1
602,33030,50491,7,6,0,1
103,73413,75160,4,89,1,0
988,93951,11798,2,67,0,0
250,92609,86811,4,82,1,1
453,18416,77950,7,50,1,1
520,27404,2465,6,38,1,1
153,96158,97653,5,3,1,1
859,87976,97762,0,5,0,0
174,85466,43472,9,24,0,1
343,13503,44234,0,54,1,1
670,80152,37923,0,34,0,0
431,84727,71258,9,39,1,0
727,73595,96176,7,88,0,0
689,32032,2049,7,92,0,1
687,96190,49496,6,48,0,1
852,36801,32012,5,49,0,0
850,3485,57047,3,34,0,1
658,99326,97797,0,80,0,1
962,57341,44487,8,7,1,0
324,10467,64065,0,18,0,0
990,65130,16608,3,70,0,0
673,46605,45692,2,92,0,1
639,33432,2019,6,34,1,0
420,85278,42695,4,51,0,1
594,76425,9717,4,93,0,1
485,35368,75368,3,68,0,1
659,86586,33398,0,14,1,0
751,25663,7029,4,69,0,0
412,36504,14556,3,89,1,0
936,55282,86776,9,8,1,1
84,33091,83821,7,15,0,0
113,47763,38024,1,83,0,0
737,65986,24340,7,59,1,1
332,83948,87481,0,11,1,1
378,24227,9328,3,20,0,0
755,57792,21786,2,55,0,0
655,94489,12020,4,36,1,1
41,37600,7532,4,82,1,1
935,33885,63675,4,14,1,1
770,84246,71825,3,58,1,0
959,89226,93675,7,38,0,0
797,95079,34010,2,89,1,1
105,48097,30326,3,80,0,0
202,7270,73250,0,82,1,0
450,13403,59199,6,1,1,0
819,71843,86860,0,65,0,1
843,77952,18113,1,1,0,0
973,35287,21546,6,85,0,1
266,65134,70475,0,60,0,0
910,71876,62609,2,25,1,1
210,1993,95839,5,91,0,1
563,13853,657,5,10,0,0
118,38190,30766,5,50,0,0
713,65022,37489,1,12,1,1
377,76868,47800,1,92,1,1
551,59512,99243,5,32,0,0
540,56130,24678,9,33,1,1
771,17609,74879,4,72,1,1
84,68753,9696,6,26,0,0
454,37029,57600,6,42,1,0
667,48391,72634,4,50,0,0
629,4142,10229,7,61,0,0
514,62674,63494,9,41,0,1
605,37301,66146,5,57,1,0
678,92382,11696,4,2,0,0
387,14116,65455,3,99,1,0
912,25122,13074,6,98,1,0
350,28038,66773,3,70,1,1
296,43778,93533,4,31,1,1
258,61820,70302,4,23,0,0
81,56905,74542,0,76,0,0
937,74423,21918,0,54,1,0
268,2086,43346,2,28,0,0
419,76578,55698,2,79,1,1
235,83094,2754,1,19,1,1
833,12261,33858,1,76,0,1
311,20789,24304,5,48,1,1
813,94799,35028,0,2,0,0
975,61024,53709,5,11,1,1
986,99373,30652,4,44,1,1
357,74408,10436,5,59,1,0
213,63845,47137,4,59,1,1
574,1311,16306,6,38,0,1
49,329,34931,0,25,1,1
127,48642,43663,2,21,1,0
223,14445,18461,5,42,0,0
921,31919,41435,0,36,1,0
279,47879,74569,6,9,1,0
408,82521,25916,3,12,1,1
505,92344,15719,2,10,1,1
294,65684,92579,9,59,1,0
796,20050,26919,8,5,1,0
277,15273,11841,0,33,0,0
438,58132,8898,7,69,1,1
107,99373,25243,0,80,0,1
658,28136,49795,4,63,1,0
420,71456,32847,9,29,0,0
611,14392,99287,7,18,0,0
429,3152,21282,5,93,0,0
375,44477,9515,6,6,0,0
73,89417,11185,7,53,1,0
949,67938,15108,5,82,1,0
998,67919,87738,5,32,1,0
634,15720,18552,5,42,0,1
30,30561,64175,4,47,0,0
188,20850,8220,7,31,0,1
364,98526,64485,1,62,0,0
866,88819,73456,6,56,0,1
800,9572,18270,3,11,0,0
451,69363,16359,0,26,0,0
195,57702,22199,4,92,1,1
156,25623,9749,2,27,0,0
172,30866,95891,3,83,1,1
847,66160,59358,6,57,1,1
41,9179,41137,4,27,0,1
63,8499,11905,3,59,0,0
23,60826,43247,0,62,0,1
360,93006,74380,5,20,0,0
75,16632,46153,9,3,1,1
560,82457,97941,5,16,0,0
672,43262,91493,6,44,1,1
825,3849,76315,0,93,0,1
118,11453,95465,3,79,1,0
612,28577,11085,8,30,1,0
380,24670,93923,9,40,1,0
929,86473,12491,5,65,1,0
920,11537,4961,1,29,1,0
679,38204,63682,3,30,0,0
290,63470,52028,5,32,0,0
440,4651,34464,3,10,0,0
668,68459,82499,9,91,1,0
933,54980,97135,6,51,0,1
7,13016,93430,2,8,1,1
196,80803,43023,5,51,1,1
421,41545,8019,3,36,0,1
568,47736,55996,2,55,1,0
833,74027,85918,2,35,0,1
193,78294,47496,1,36,1,1
559,29785,34940,2,56,0,1
148,51234,42355,9,36,1,0
787,89016,71260,0,89,0,0
669,94555,99342,2,84,0,1
202,67947,8276,8,61,1,1
444,40093,33629,3,62,1,1
914,44433,56506,2,81,1,0
988,58965,13041,7,87,0,1
419,79196,1769,0,25,0,1
427,49856,85882,4,64,1,0
479,61292,44959,0,60,0,1
475,60786,55886,6,57,0,1
126,48833,51183,4,95,1,1
395,26093,40176,1,70,0,1
817,30592,20423,0,99,0,1
881,21081,99530,6,52,0,1
806,24243,6121,0,56,1,1
576,77703,39907,2,63,0,1
325,89552,50455,5,68,1,0
392,60377,44832,5,20,0,1
930,50090,8811,6,54,0,1
688,62988,63179,0,1,0,1
628,69451,8004,6,90,0,0
440,97472,64133,1,98,0,1
204,50099,86578,5,10,1,0
486,70409,89887,7,23,0,1
833,12546,55196,4,51,0,0
31,30833,90694,9,24,0,0
388,76100,3193,2,13,0,0
625,48732,25018,7,29,1,1
877,21676,72843,7,58,0,1
434,3420,62736,3,91,0,0
837,10850,58906,7,95,0,1
926,53563,9494,4,43,0,0
376,26672,92610,4,10,1,1
344,18048,93808,2,31,1,1
443,38926,97919,6,74,0,0
579,89151,13380,8,88,0,0
75,27967,36403,8,97,0,1
557,60331,27553,0,14,0,0
772,66362,60795,0,99,0,0
666,91456,68549,9,34,1,1
155,72333,25865,4,17,1,0
430,44778,2440,0,21,0,1
363,13063,91815,3,96,0,1
448,64460,93509,0,67,0,0
987,49534,38157,1,58,1,0
234,66717,697,1,79,0,0
563,20369,58088,3,8,0,1
818,76412,94755,7,96,1,0
262,97452,15125,1,38,1,1
827,79832,7245,8,26,0,0
125,81594,55897,8,64,0,0
911,89005,41823,1,30,0,1
245,77325,73330,0,9,0,0
542,82967,4930,9,32,1,0
938,37628,24030,9,11,1,1
485,79072,23852,8,86,0,0
122,65702,76125,1,34,1,0
125,96361,98328,7,18,0,1
549,90848,81404,2,19,1,0
170,33432,62140,0,54,0,0
124,91037,67796,0,82,0,1
869,79029,64748,9,37,1,0
35,69306,55130,1,82,1,0
87,91237,56915,6,12,1,0
646,2351,85769,5,4,1,1
708,45817,35790,1,43,1,0
786,99208,88506,3,27,0,1
201,27127,90132,1,51,0,0
369,97482,58023,0,5,1,0
797,86651,36672,2,6,0,0
77,9683,54130,3,77,0,0
59,50487,68004,9,87,0,0
431,23204,29303,4,56,0,0
638,12324,77188,4,89,1,0
500,60724,5708,6,68,0,0
913,56158,45767,9,96,0,0
109,96472,55647,7,44,0,1
736,29399,22585,8,15,0,0
278,78672,9962,6,90,1,1
68,85569,76048,4,42,0,1
69,78028,86990,8,11,0,0
165,73574,71980,7,73,0,1
489,4241,57660,9,11,1,1
305,23450,83629,8,66,1,1
909,75182,94318,9,27,0,1
674,70971,28515,7,58,0,0
365,5177,64623,5,90,1,1
854,46115,19423,3,72,0,0
821,71247,53314,8,21,1,1
379,59280,18097,8,21,0,1
343,40957,57103,9,72,0,1
947,59940,3779,9,1,1,0
899,60002,95125,8,58,0,0
554,5677,40408,9,13,0,0
354,20102,75124,2,73,0,0
416,50811,39942,2,92,1,1
109,39551,65508,5,6,1,0
563,99911,69632,5,87,0,1
762,49203,54038,5,58,0,0
497,28747,5795,4,17,0,1
341,34931,95840,4,73,0,1
942,96598,58599,1,12,1,0
383,95219,23482,6,86,1,1
533,66930,14335,3,52,1,1
300,80732,62323,2,76,0,1
139,36933,2466,7,70,0,1
359,92964,27567,3,73,1,1
836,24498,59416,3,52,0,0
499,61654,6864,7,37,0,0
385,50855,90996,0,3,1,1
604,17806,61936,8,98,0,1
959,22440,32023,6,8,1,0
280,65094,95811,1,10,0,0
637,63984,16392,5,47,0,0
483,84461,1714,7,41,0,1
909,17582,21039,4,64,0,1
111,54325,18900,5,42,0,0
866,58949,56540,9,43,1,0
139,74954,23346,7,9,1,0
996,41356,52905,5,14,0,1
435,81210,49748,8,91,0,1
509,14750,56951,8,96,1,1
273,46218,31788,8,4,1,0
99,29030,93598,5,2,0,1
764,85807,29864,8,97,1,0
850,11901,32570,2,85,1,0
104,51460,38601,4,1,1,0
214,88008,57307,1,75,0,1
761,16659,62257,7,65,1,1
664,32434,3316,3,46,1,1
762,13388,22172,5,59,1,1
787,22498,93878,5,75,1,1
165,76330,37232,4,7,0,1
999,12291,17961,0,66,1,0
853,18151,64286,6,15,1,0
520,61815,5060,9,72,1,1
284,10837,18881,7,47,0,1
517,65240,31226,0,90,0,1
657,25351,22678,9,40,0,0
613,51075,17983,6,42,1,1
164,5247,29882,3,51,1,0
886,50608,56487,5,35,1,1
659,52324,17079,8,41,0,0
64,19743,33846,4,85,1,0
91,39067,66366,7,57,1,1
117,98950,156,4,38,0,0
866,40833,31557,1,72,1,0
267,84103,2343,3,96,1,0
822,34908,55131,1,8,0,0
685,67388,1801,6,74,0,1
559,59059,56481,6,63,0,0
140,1949,50538,2,87,0,0
246,68278,73939,6,4,0,0
661,67236,80736,0,48,1,1
758,60840,66583,0,52,0,1
395,86422,20605,8,38,1,0
487,44665,6653,5,94,1,1
476,20283,33625,4,87,0,1
517,1232,80502,5,5,0,1
977,38359,96108,5,85,1,1
184,96712,44448,0,70,1,1
20,63768,71287,4,81,1,1
937,38663,7373,8,89,0,1
558,92327,64336,3,24,1,0
524,11031,75669,2,86,0,0
582,73269,3635,0,77,1,0
529,50739,18777,1,17,1,1
883,59001,83124,2,78,1,0
147,1144,1008,3,98,0,1
666,46791,70253,6,90,0,1
304,24463,96067,5,83,1,0
620,46794,89089,7,26,1,0
748,1682,35179,8,3,1,0
820,80010,81656,5,2,0,0
864,66944,49423,6,92,0,1
582,21401,45420,3,2,0,0
695,74429,92198,1,22,0,0
762,1720,90009,8,71,0,1
228,62324,46205,8,4,1,1
102,56755,30264,3,38,1,1
587,95519,1985,2,84,1,1
417,37634,57919,9,70,0,1
958,39490,1149,5,73,1,0
216,71729,53381,2,52,0,0
407,55956,43371,0,31,0,1
399,49352,66797,3,26,1,0
923,55909,66451,0,36,1,1
715,22359,36634,1,26,0,0
704,20755,93134,2,28,0,0
761,33105,58197,7,5,1,0
499,31729,53913,9,74,0,0
754,23710,25137,3,18,0,0
465,57284,36107,3,15,0,1
691,21702,79578,9,57,1,0
949,86045,27378,8,97,0,0
974,11210,8372,6,5,0,0
731,6173,57283,1,37,0,0
82,80918,99273,2,86,0,1
604,10295,38394,3,86,0,1
947,1637,73377,3,22,0,1
687,17238,62609,9,52,0,0
751,44428,4794,7,15,1,1
772,46302,95942,9,17,1,1
903,40264,58250,9,51,1,1
365,89843,67570,5,45,0,1
163,54759,21656,2,63,1,0
48,86255,64571,8,28,1,0
511,49792,49955,9,59,0,0
329,24945,49186,7,86,1,0
840,89946,19007,8,21,0,1
116,30662,71795,4,42,0,0
941,28136,48587,2,81,0,0
849,60852,29258,3,69,1,0
337,74333,20393,4,82,0,1
881,83149,45861,8,17,1,1
737,68781,99568,8,68,0,1
864,27918,33487,2,7,0,0
840,30644,40850,6,89,1,0
147,62632,68702,5,40,0,0
575,78736,21356,3,40,1,0
806,57805,5694,4,43,0,1
323,20204,2560,9,73,0,0
443,69703,72456,1,83,0,1
837,59125,54798,6,51,0,1
13,96364,16291,3,73,0,0
943,32417,84731,1,23,0,1
494,31516,10629,5,95,0,0
701,42112,32275,1,32,0,0
287,68145,17775,9,31,1,0
720,21500,43258,1,17,1,0
114,48370,46898,6,58,1,1
480,72169,71010,0,86,0,1
22,49933,26076,6,35,1,0
349,63744,63216,9,30,1,1
726,80306,78778,4,64,0,1
683,69568,62921,0,53,1,1
835,59573,12304,5,51,0,0
566,45909,55765,6,37,1,0
906,38428,7494,0,90,1,0
810,36884,64914,8,6,1,1
320,23823,33693,6,34,1,0
126,60746,42064,0,56,1,0
277,66355,77288,2,96,0,0
976,174,99376,4,25,1,0
204,26598,53465,3,13,0,0
194,65622,543,1,63,1,0
681,96981,89539,0,66,0,1
664,20641,99158,3,5,1,0
547,46029,28280,6,75,1,1
696,26128,48891,3,11,1,0
286,29645,86755,8,88,1,1
57,79669,75999,7,78,1,1
734,31773,43765,7,94,0,1
303,31074,97177,4,44,1,0
163,58999,3565,0,99,1,0
19,23197,68347,8,85,0,1
370,93244,51659,1,69,1,1
264,64924,25298,5,2,1,0
794,23625,54840,9,40,1,0
113,57904,22588,4,37,1,0
488,15143,38615,9,49,1,1
327,41946,89244,7,98,0,1
542,77361,27998,2,75,1,1
647,50327,2019,5,36,0,1
579,53128,50170,5,75,1,1
65,37483,62713,9,73,1,0
292,29583,96807,2,70,0,1
25,7365,86235,6,34,1,1
549,22863,82601,3,58,1,0
1,75752,47103,4,37,0,0
911,15833,48578,8,96,1,0
549,91138,14534,5,60,1,1
141,37520,46346,9,12,0,0
744,9347,36749,3,32,0,1
648,23940,59130,7,81,1,0
901,65249,53161,8,4,1,1
188,21158,2099,9,33,1,1
128,35029,14949,4,43,0,0
201,84271,76539,1,9,0,1
127,91264,52900,5,98,1,0
257,31462,5545,7,51,1,1
676,86589,18140,4,94,1,1
547,84764,64415,0,20,0,1
194,47456,346,7,39,0,0
703,77697,31253,8,23,0,1
104,6141,5312,0,41,1,0
535,78309,3439,7,44,1,1
265,62054,88778,9,35,1,1
802,61969,56338,1,23,0,0
942,21159,19494,3,58,1,0
974,99964,53971,1,48,0,1
384,44822,77822,1,87,1,1
260,17648,34707,9,58,0,1
414,15178,52155,2,57,1,1
991,5519,4495,7,87,1,1
358,35590,15390,3,39,0,1
75,76186,87787,6,28,1,0
355,58860,65178,9,64,0,1
584,30437,3791,2,62,1,0
771,1568,7570,9,83,1,1
910,24409,3941,2,62,1,1
188,66444,63297,1,94,0,0
973,90383,55873,5,85,1,1
685,72355,17876,5,88,0,1
992,81999,71696,0,85,1,0
290,28818,27684,6,26,1,1
45,94437,4400,3,51,0,0
573,37941,3438,2,50,1,1
83,73648,62701,7,36,1,1
123,83665,5587,1,26,0,0
358,46760,36382,8,33,0,0
528,50381,95165,7,68,1,1
66,867,95898,7,73,0,0
936,3995,76916,2,8,0,0
657,58126,28904,3,66,1,0
375,43068,10015,1,93,0,1
162,40197,11258,1,23,0,0
746,15432,74257,3,70,1,0
380,14721,10647,5,55,0,0
656,76970,88813,4,43,0,0
358,18274,2559,0,21,1,0
188,99289,28868,9,22,1,1
322,40602,63246,0,9,0,1
450,36774,50970,5,34,1,1
474,37360,50560,2,59,0,1
13,42598,83070,2,26,0,1
184,67709,60917,6,1,0,0
111,49564,38347,0,5,0,0
927,71905,15519,0,41,1,1
508,65019,35677,9,63,1,0
290,54569,3021,2,22,0,0
295,17294,4776,7,68,1,0
451,26911,86061,0,48,0,1
904,72477,49784,9,66,0,0
215,43823,13563,3,16,1,0
974,75335,25574,8,80,1,1
